pages	stars	date_posted	review_text	review_id
102	5	2017-03-21T00:00:00Z	"So far so good.
Support is very helpful.
Highly recommend
Only wish we could add a short term free trial period"	1014
102	5	2017-03-20T00:00:00Z	"Using BOLD Apps 'Recurring Orders & Subscriptions' App in conjunction with their 'Memberships' App is an awesome (and automated) way to create a passive income stream by creating 'members only' content & products that can also help build loyalty to your brand. 

Having the Bold Apps Team install the apps, configuring them in the Shopify admin is VERY Quick & VERY Easy. 

At first I was worried about the cost of running both apps ... but then I realized I was only self-sabotaging the growth of my business with those thoughts ... and after crunching numbers and planning things out properly ... I quickly realized how much value I can add to my business ... and my customers.

Now I dont have to worry about the programming side of things, Im looking forward to finishing up my membership site and focusing back on traffic!

Great apps BOLD, have your techs install your apps for FREE was a great move by you guys, well done. - AJ - BIGBoyz"	1015
102	5	2017-03-20T00:00:00Z	This app did everything that I needed it to and more, but what's best is the customer service. They installed it for me and answered all my questions promptly. Highly recommend!	1016
102	5	2017-03-19T00:00:00Z	We've been hoping to grow beyond our Amazon shop, and wanting to take customer service back into our hands where it belongs. Our Shopify storefront customer base has more than doubled since adding Bold to our site and we're thrilled! We now have a steady stream of return customers using your subscription option, and you've allowed us to give them as much control and flexibility as they need while being able to reach out directly to us if needed. We'd give you ten stars if we could!	1017
102	5	2017-03-17T00:00:00Z	"The app is amazing. Helped the business tremendously and even had options that didn't even cross our mind but was so important (one of the many examples - scheduled discounts)

But what really gave the app 5 stars - and honestly deserving of 6 - is the Customer Service. Especially to Morgan who has been so helpful, patient, understanding and im running out of adjectives here but seriously, it feels as if they treat your business as their own. 

I can rave about the Customer Service on and on but try it for youself. Wow."	1018
102	5	2017-03-16T00:00:00Z	Excellent support in getting everything set up and running. Really exceptional customer service.	1019
102	5	2017-03-16T00:00:00Z	The support team at Bold has been great and very helpful with custom solutions when needed	1020
103	5	2017-03-15T00:00:00Z	I found this app when I was looking to move from Recurly and wordpress shop to Shopify platform. Getting the app installed and running to be able to test to make sure it would work for my store was easy. Rob B. with Bold scheduled a Call with me (Yes you get to talk to a person on the phone) and was a big help explaining what the app can do. He also walk me through how to transfer all of my existing customers to this platform. We were up and running in no time with the new store and recurring orders. This is a great app and a great support team to back it up.	1021
103	5	2017-03-15T00:00:00Z	So far so good.  It is a great option for them to install the app free!	1022
103	1	2017-03-28T00:00:00Z	Very misleading. The 1% TRANSACTION FEE was not displayed by the pricing on the shopify app store.	1023
103	5	2017-03-14T00:00:00Z	"Recurring Orders did take some elbow grease to get working but we're so glad that we did! Orders are coming in, and our product is finally getting into the hands of our lovely customers.  Bold Apps was assisting us the entire way through the process, and getting all of the bells & whistles setup for our specific theme above & beyond just making it ""functional"".  

Bold Apps are the best developers on Shopify! There's no competition to the amount of support I received to get everything working."	1024
103	5	2017-03-14T00:00:00Z	"Wonderful app and fantastic customer service. Any issues we run into are resolved almost immediately!

-Peter
www.vancitybox.com"	1025
103	5	2017-03-11T00:00:00Z	"Absolutely impeccable customer service. The app is incredibly simple, and when there's ""user error"" involved (ah-em - my error), they are great at finding solutions."	1026
103	5	2017-03-10T00:00:00Z	Responsive. Polite. Patient. Skilled. Prompt. Professional. Helpful...need I say more? This BOLD Team helped with every problem I had so patiently and kindly.Wow, I didn't know that there were people like this still around. Thanks again BOLD.	1027
103	5	2017-03-08T00:00:00Z	"Even though im not sure this feature might not work for my website, i thought for a 90 day free trial i could give it a test.
This app is working great, My recent template was being buggy after they installed but that was due to a conflict with another app, I rolled back my theme to fix the bugs, And the Bold team were nice enough to re-install the Bold Scripts and. Now everything is working smoothly the way it's supposed to thanks to the Bold team. Thank you very Much."	1028
103	5	2017-03-08T00:00:00Z	Super responsive team.  Have found their products to be excellent.	1029
103	5	2017-03-08T00:00:00Z	Robb (my support contact) and Brad (developer) were extremely helpful in resolving a styling issue that was occurring when I toggled between one-time purchase and Subscription. They were very responsive and very helpful. I highly recommend Bold products for their usability, functionality, and exceptional customer service. Thanks again Robb and Brad!!	1030
104	5	2017-03-07T00:00:00Z	New to the service, hoping for a great experience!	1031
104	5	2017-03-04T00:00:00Z	"As an online coffee store I needed to find a way to generate recurring traffic with my customers. It's one thing to buy a bag of coffee but to count on that same customer coming back each time they needed more coffee was a concern to me. I wanted to engage them in a manner that decreased the chance they might find another brand to purchase. Bold allows be to offer the convenience to my customers of not having to go and purchase coffee each time they need it as well as provides me customer loyalty. Bold's Recurring Orders has really been a benefit to not only my store/brand but to my customers.

Bold's support team has always been quick to assist, When I switch to a new theme they are helpful and supportive to get the changes made to the new theme before I go live."	1032
104	5	2020-03-21T00:00:00Z	"BOLD's Recurring Orders app has completely changed commerce for us. While Shopify's platform as been a great experience, we can fully capitalize from online sales because of what BOLD has created with Recurring Orders. Not ONLY is the app awesome, but we have only received first rate support from the entire team when we need help! Their response time to inquiries and the incredibly kind personality of the team is worth far more than what they're charging! We've only had incredible experience with these guys and cannot express our gratitude enough. 

Special thanks to Rob, Alexa, Nicola and Kelsey. Best customer service on the planet. I hope that our own company can treat people as well as BOLD has treated us. THANK YOU to the whole BOLD team for the app and the amazing help you give along the way!"	1033
104	5	2017-03-01T00:00:00Z	"This app is working great, my template was being rude to everything I wanted to do with it, but Brad helped me and fixed everything for me. I gave Brad a bad time because I was not going to be satisfied until everything was just the way I wanted it, but Brad was glad to help. Now everything is working exactly the way it's supposed to thanks to Brad. Brad Brad Brad. Thank you Brad. In case someone is counting, those are 8 ""Brad"", well now that's 9 ""Brad"". Ok, 10."	1034
104	5	2017-03-01T00:00:00Z	"Great app. Works as advertised. Very easy to install. 
Bold people, keep the good work! 
Cheers,"	1035
104	5	2017-02-28T00:00:00Z	Great app! We have been looking for something this detailed for a couple years. We chose Shopify because of this great app and are not disappointed at all! This allows our customers to customize and the details are very nice! Great customer service from their team including James and all the rest! Thank you!	1036
104	5	2017-02-28T00:00:00Z	"Great support to help with little tweaks along the way!  App does it's job, install is not ""simple"", but once you are up and going it seems flawless!"	1037
104	5	2017-02-28T00:00:00Z	This little app is so powerful, when someone inadvertently uninstalled it, the CEO was crushed, just the ability to have customers able to create their own re-occurring monthly orders has worked so well she paid for IT Consulting overtime in order to assess the issue and fix it. She had been so scared that all the previous invoices/customers that had it implemented were all going to have to re-instate this ability. Low and behold, with a little poking around I found what app it was, found residual information on the invoices/customers regarding the App and with only a few emails back and forth it was up and running again very quickly. under a half a day! Being a coder for life and been working on the Internet since the beginning (early 90's) I found it not only very powerful but in terms of being a new coder to this project that was built way before I even started working for the client and that it only took a handful of hours for just me to find out what the App. was, what happened and now fixed, I am amazed! I only exchanged a few emails and got it back up and running, and as for the client, exstatic that all prior information was still within the store that has been running for a few years it would appear. I must say, I am having Support do a run through the site/app as I am new to it but see how important it is to the client I want to make sure I got everything lost back and no conflicting issues come abbout. But, to be truth of my thinking is for the clients ease, as an app this easy to assess and trouble shoot I am confident enough that I can leave it running without a second thought that something else is wrong. And to think, I am on another clients WordPress site that they decided to turn off every Plug-in and the whole site was down so they called me in, and I turned them all on and it was still down, I had to go one by one and I am still finding some issues with the site after a MONTH and over 55 plugins having about half of them not even being used does not help. THANKS FOR A SOLID APP! Kudos! Great job in this app. will be exploring your other apps. for this and future clients with strong recommendations.	1038
104	5	2017-02-27T00:00:00Z	"I switched to Shopify JUST FOR BOLD's apps, specifically the Recurring Orders app. There was nothing else on the other carts that would do what Bold apps would do for me.

The back end of their apps are beautifully organized and informative. They have an incredible support team that will fix any issues in a snap without having to know complicated code. They know what they're doing and they're responsive, and I love that!

I am using the Recurring Orders app to remind me every month to send out my free promotional packs to my PR team as well as a normal box subscription for paying customers. Having the orders auto-generate to Shopify (and then to ShipStation) saves me from headaches and keeps me super organized. It works beautifully and seamlessly. 

There are so many other options and features that I can use in the future that I am excited about! BOLD's apps have so much flexibility and innovative concepts to keep your business growing. I trust BOLD and wish I had a reason to use EVERY one of their apps. They are THAT good. I currently use 4 of their apps and never have an issue with any of them.

The price is worth every penny and come highly recommended by me!"	1039
104	5	2017-02-24T00:00:00Z	Great App & Great Service. Thanks Raj & Team For Making This Easy to Do!	1040
105	5	2017-02-23T00:00:00Z	Very Awesome App for anyone wanting Recurring orders on their Shopify Store Highly recommend to anyone. Staff had install Code for Me every fast and now they have me up and running Thank you Very much everyone over at Bold!	1041
105	5	2017-02-23T00:00:00Z	"I started the equiMedpak online shop a last year selling my own designed equine first aid kit. I currently run the whole shop on my own while I try to build my customer base and hopefully products that I sell. With any online shop it is important to keep evolving to keep customers wanting to come back and buy from you. So with a limited budget I needed to be able to offer my customers and future customers an incentive to want to come and shop at my online shop and this is when I came across BOLD app for subscriptions.

Having set the app up on my online shop I can now offer my customers a much better deal on the veterinary refills for the backpack saving them money but at the same time keeping my stock rotating regularly. Getting them to subscribe also gives me a good customer base to introduce new products as and when. In today's society a retailer must keep their customers engaged and this is where I believe the app will become an invaluable asset to my business helping me to grow especially being a small business trying to make it in the big world!

Trying to single handily build my business it is not always possible financially to have someone come in and set up the IT side of the business so I have to do this myself. Not easy when your not IT in the know how so the support team where brilliant in helping me understand the app so that I could by myself set it up."	1042
105	5	2017-02-22T00:00:00Z	We switched to Bold Recurring from another recurring app and I am so happy we did. The options available to our customers are great (more than the other apps offer) and the look is very clean and easy to navigate. The customer service has been top notch as well. They are quick to respond and very helpful. We love our Bold apps!	1043
105	5	2017-02-22T00:00:00Z	The Recurring Orders App has helped ReelRaw immensely in handling client orders as our clients receive products on a regular basis every month.  The Bold staff have been most helpful in assisting our staff in setting up the application along with integration with our Shopify store.  We highly recommend this App for those who wish to simplify the ordering and subscription process at their store.	1044
105	5	2017-02-17T00:00:00Z	"Great App.  We increased our recurring order by 20% in 3 weeks.   It's much easier for the customer and saves us time!   Totally Worth the price.

Chad Bostwick, President
www.totaltea.com / www.chiroflex.net"	1045
105	5	2017-02-16T00:00:00Z	This app was the answer to a prayer! I had spent close to $9000 (!) trying to create the same thing using a platform I abhorred. The day I discovered Boldapps, I jettisoned that lame, patchworked solution I'd spent so much money on, and embraced Recurring Orders by Boldapps and never looked back. Thank you, Boldapps, for saving me untold stress, aggravation and further expense by creating exactly what we needed, and doing it better, cheaper and easier than anyone else. You are superstars!	1046
105	5	2017-02-16T00:00:00Z	"Its been an amazing experience working with Bold support team. I had a tech rep work with me in getting my subscription up and running for my site and its been a wonderful experience. Great attention, tweaks and anything I wanted the rep assisted with. I really appreciate it and appreciate the support team at Bold. 
Thank you."	1047
105	5	2017-02-14T00:00:00Z	Amazing! Outstanding work from the whole team!! Very responsive and always happy to help! We needed to make multiple changes to match our custom design and the team was able to implement everything we wanted. Our subscription feature looks great and already got a recurring order a few hours after launching the feature on our site!	1048
105	1	2020-05-24T00:00:00Z	I wish I could give this app a better rating but I can't - 0/5 at this point. This app is fine if you have a handful of customers. When you have 100 or more, you're in BIG trouble. There is no way to make a change to the order billing date for more than 1 customer at a time. That's right - you have to click in and out of customer profiles so many times to make a very basic change. This makes for a time consuming activity, where you will spend HOURS and HOURS adjusting one customer's billing settings at a time. I've requested a feature to change the billing/order date for more than one customer many times and I get ignored. I pay about $100 a month ON TOP OF the already flat rate because I have so many subscribers. I spend HOURS and hours adjusting billing dates, based on new subscriber imports, which is just terrible. I have asked very nicely that a basic feature like this be installed. Instead, I have been ignored and told I need to pay additional fees for something like this. Something as basic as a bulk/mass change should be included in a VERY expensive app. DO NOT RECOMMEND.	1049
105	5	2017-02-13T00:00:00Z	Simple steps to get this puppy set up. Planned out for sure.	1050
106	5	2017-02-13T00:00:00Z	great for subscription based products - thanks www.TheVapourClub.com	1051
106	5	2017-02-09T00:00:00Z	Heard about you in a shopify newsletter!	1052
106	5	2017-02-08T00:00:00Z	"SWAT Fuel makes the best nutritional supplements available in the world. Despite that, it's hard to remember to order your supplements on time, so you don't run out. Recurring orders & subscriptions take the human factor out of the equation and help people by making sure their supplements arrive on time. 
Remarking is never easy, even if you have the best product out there in your particular space. Thanks for making an awesome solution and helping America get healthy and fit. 

Dan Olesnicky, MD
CEO and President
SWAT Fuel, Inc. 
www.SWATFuel.com
www.SWATFuelStore.com"	1053
106	5	2017-02-08T00:00:00Z	It's super easy to use the app and the best part was they installed all the coding for us within 12 hours! Best subscription app I've used. Love, Oh Deer Sugar team x	1054
106	5	2017-02-07T00:00:00Z	Quality customer support and they did the installation.	1055
106	5	2017-02-06T00:00:00Z	Very easy to use, we were able to instantly add new recurring customers easily.	1056
106	5	2017-02-02T00:00:00Z	Awesome app to help with gathering subscriptions over time!	1057
106	5	2017-02-01T00:00:00Z	I really love how easy it is to handle everything. Support is amazingly great, i really love how they can help when i'm in need. The problem with other apps like this one is the lack of certain features or the ways they do it. I did a loads of split testing and i have to say, my costumer loved the UI and the UX of this app, while the others were ....uhm... well, let's just sayed, they weren't performing that well. All in all, it's a great app, both for a user and the shop owner. Whilst you'd think that because it's so easy to use it has some missing features it really has everything. Rare gem this app, it truly is.	1058
106	5	2017-01-31T00:00:00Z	Easy to setup with no coding experience if you just follow the excellent setup guide.  Thank you!	1059
106	5	2020-05-04T00:00:00Z	This is a great app and the customer service of Priyanka was amazing and helpful. The live chats were pleasant, prompt and sufficient.	1060
107	5	2017-01-30T00:00:00Z	Great customer service and they installed my widgets within hours...Great app to use...Cant wait to get started..Great guys...thanks	1061
107	5	2017-01-30T00:00:00Z	Great and fast help to install and guide you through specific requests. Great app!	1062
107	5	2017-01-28T00:00:00Z	Thank to Bold for installing this app for me. It's super easy to use and I've already got my first recurring order. I wanted to thank Victoria for all of your help, even for my stupid questions!	1063
107	5	2017-01-23T00:00:00Z	"We were looking for the right recurring order app.  Working 80 hour weeks makes it hard to spend free time reviewing apps.  We liked the way you made it easy for us to set it up. We liked the excellent customer service.  

We already have quite a few recurring orders lined up and it has only been a few days.  So thank you for making an excellent product.

They were easy to communicate with and they fixed everything we needed fixed right away. 

Awesome!"	1064
107	3	2018-02-28T00:00:00Z	We can't use this app until it is integrated with Loyalty Points otherwise regular customers can't redeem their points due to the automated nature of the app.	1065
107	5	2017-01-19T00:00:00Z	Super prompt support. Great app! Thanks guys!	1066
107	5	2017-01-13T00:00:00Z	"Our product is totally adapted to recurring orders. It is a food product, that our clients consume in large volume and in a pretty regular way.

2 month after set up the Recurring Order app from Bold, we already have a significant share of our clients signed up for recurring purchases !

In order to make the Recurring Order app work, we had to adapt it to our Shopify template specificities. 

Morgan spent the time to help us get the app integrating perfectly, included the slightly tricky Ajax part in the cart.

That was perfect for us !"	1067
107	5	2017-01-11T00:00:00Z	It is exactly what we need to give convenience to our customers.  They can just sign up for the weekly subscription and then their plans will just be charged every week.  Thanks Bold!	1068
107	5	2017-01-10T00:00:00Z	Very quick install. Looking forward to setting up recurring software subscriptions with this app.	1069
107	5	2017-01-10T00:00:00Z	The BOLD team went above and beyond to integrate this app into our Shopify theme, and has enabled us to significantly enhance the customer experience and our business by offering pre-paid and pay-as-you-go subscription plans, both on individual products and sets of products. We love the ability to change product prices and seamlessly update our subscription offerings as well as the ability to tailor special discounts for our subscription plans.	1070
108	5	2017-01-09T00:00:00Z	Morgan's customer service was outstanding. It single-handedly won me over from a competitor.	1071
108	5	2017-01-07T00:00:00Z	exactly what i needed! thanks!	1072
108	5	2017-01-06T00:00:00Z	We've just started using Recurring Orders and we've already got a few subscribers on the first day! If we need an App we always check if Bold has one first and if they do, we need look no further :)	1073
108	5	2017-01-04T00:00:00Z	Easy to install and super-quick responses from the support team! So far, very impressed.	1074
108	5	2017-01-02T00:00:00Z	Bold has fantastic support for this solid app. This is the top dawg.	1075
108	5	2016-12-22T00:00:00Z	"The BOLD TEAM especially Victoria are amazing. I am using the Recurring Orders & Subscription App for a subscription box launching in January, transferring over from another platform (which is a bit complicated).  They have been stellar in helping me with the complications and details.

The app itself has great settings and is easy to use. My subscription doors open in January and I feel confident the platform will do everything it needs to do.  I will post an update after I have been using it.

Thanks BOLD!"	1076
108	5	2020-04-22T00:00:00Z	Cody, Priyanka and the team are incredibly helpful and responsive even through holidays. Thank you guys! Keep it up!	1077
108	5	2016-12-20T00:00:00Z	Amazing Support provided by the Bold Team! They help you every step of the way to make sure you are supported and in good hands. My experience with them surprised me by their incredible service!	1078
108	5	2016-12-19T00:00:00Z	I have started to use Bold Recurring Orders app recently, and got very positively surprised by its complexity and functionality. And, their customer support team rocks! Can't wait to start working with the app on a daily basis.	1079
108	5	2016-12-17T00:00:00Z	It helps to create a Very accurate financial forecast, when you know exactly how much income is guaranteed in 3 or 6 moths through this app alone! :)	1080
109	5	2016-12-16T00:00:00Z	I've heard amazing things about this app...read most the reviews and I have friend from CurlMix who raves about this app! When I got the idea to start a subscription service I knew 2 things I needed to make this successful, shopify and BOLD! I am so thankful for this amazing service and I am excited about the future of my subscription box. Thank you!	1081
109	5	2016-12-15T00:00:00Z	Great app and even greater customer service. I would recommend this app over the competition, which I've used.	1082
109	5	2016-12-15T00:00:00Z	Awesome and and quickest technical support!	1083
109	5	2016-12-15T00:00:00Z	Victoria was extremely attentive to my needs....so much that she was actually keeping me on track with my projects and deadlines. How about that for software!	1084
109	5	2016-12-14T00:00:00Z	As coffee roasters, this app has been a big help in strengthening our local customer subscription base here in Colorado Springs, as well as on our website with our national audience we are starting to build!	1085
109	5	2016-12-14T00:00:00Z	Love the app! I'm not tech savvy at all... and it was easy to set up!	1086
109	5	2016-12-12T00:00:00Z	So far, the entire Bold team has been amazingly helpful. We were switching from a competitor's subscriptions app and James went above and beyond to help us make the switch and get set up. Great work, Bold!	1087
109	5	2016-12-12T00:00:00Z	It's a no brainer. If you don't need to translate it, this app will be up and running in almost no time. Great support, too!	1088
109	5	2020-04-08T00:00:00Z	Carter was super helpful and knowledgable when I had to reach out multiple times in one day to get answers to my different questions. Top Notch!	1089
109	5	2016-12-11T00:00:00Z	AMAZING APP! The customer service is great! Bold set up the app and turn around time was super fast! I totally recommend this app! Super easy to use! LOVE LOVE LOVE!	1090
110	5	2016-12-09T00:00:00Z	Your app integrates perfectly with our existing stripe account and has allowed us to bridge the gap between our advertised membership programs and organic ones! Bold customer service is always on point too! Thanks so much!	1091
110	5	2016-12-07T00:00:00Z	"We are a new business just launched in December.  We could not have built our store without the recurring billing app because Shopify does not do recurring billing.  We are loving the Bold app!  It was super easy to install.  When we needed a few customizations, the support team was there to help, even through Black Friday and Cyber Monday!  Each time I contact support they have been super friendly and helpful, both by phone and email.  I am really non technical and to have the support was amazing!

Ruth at Cookie Luv"	1092
110	5	2016-12-07T00:00:00Z	Great service and fast support from Bolt, Thanks Brenden!	1093
110	5	2016-12-06T00:00:00Z	We love the app because it allowed us to leave Cratejoy and easily migrate everything on to Shopify! You guys are the best!	1094
110	5	2016-12-03T00:00:00Z	We tried two other recurring subscription apps before moving to Bold Recurring Orders. This is the best option we have found for our website www.getyourboomback.com - customers can log in and manage their own subscriptions which makes it really easy for them and for our support team. We introduced our Subscribe & Save option in response to popular demand and it's now a vital aspect of our business, giving repeat orders every 1, 2, 3, 4, 5 or even 6 months. Many of our orders are for 6 bottles so that our customers save on discounts and shipping. Our AminoBoosters and AminoPure+ contain clinical dose quantities of YTE®, the only complete natural blend of 22 amino acids. Our customers are discerning and only expect the best of us, knowing that our revolutionary formulas only use genuine ingredients at the right dose. Bold apps help us deliver the high standard of service expected when you need to Get Your Boom! Back.	1095
110	5	2016-12-02T00:00:00Z	I haven't used it yet but it looks incredibly robust and versatile....Squarespace can learn something from these guys!	1096
110	5	2016-11-30T00:00:00Z	"Running a farm, I am always looking for ways to bring my products to my customers in new and creative ways. Using this product, I am now able to offer ""Community Supported Agriculture"" to my online customers."	1097
110	5	2016-11-30T00:00:00Z	It was really extremely easy to have my products setup for subscription. I did it effortlessly within 5 mins after the support team install it. I also want to mention that their support team install it for me over thanks giving. Awesome team!	1098
110	5	2016-11-28T00:00:00Z	Exceptional, responsive, and proactive customer service from these guys. I really appreciate the over-the-phone help from Victoria in setting everything up and also the tweaks they did in my theme to get it looking perfect. This app is great for helping me anticipate how much stock I need to order in and I've already got my first recurring order through! Thanks guys for your useful app and top notch customer service.	1099
110	5	2016-11-26T00:00:00Z	"hey guys, have loved this app since we installed it. Love how easy it is to make changes to things and learn more about it and its flexibility as time goes by! 

Three weeks ago, our retail store was burned down. up until then our retail store was about 70% of our revenue stream and our online about 30%. 

Without the systems we have already set up with this app, we literally would be bankrupt and out on the street as we have not been able to and will not be able to rebuild our shop in its current location. 

We are now going to solely focus on our online store and without this app could not accurately predict our anticipated revenue. It literally has been a life changer for us. 

I've been just working out how to make this app work with the Product options App and the Upsell App. The options are so extensive it is just great!!

Really, the suite of apps you guys and girls build are just next level! I really hope all your team knows how much impact the work they do has on people. 

It's so wonderfully positive. Thanks and sorry I haven't rated it before now. Thank you thank you thank you."	1100
111	5	2016-11-24T00:00:00Z	"Great app - does what it's meant to without a glitch. Awesome customer service - Corey was fast, friendly and resolved my issue promptly. 

www.curebear.com"	1101
111	5	2016-11-22T00:00:00Z	Not only is the app perfect for what we needed (monthly subscription to our apparel), but the customer service was above and beyond. In my line of business, I reallllllly like companies with live chat. Chris was able to fix multiple issues with me immediately and log in and double check things to ensure they were working properly. He went above and beyond and is by far the best live chat person I have ever had the pleasure of working with. He is a HUGE asset to Bold Apps. It totally changed my view of bold apps entirely. I will be looking at more you company offers because this is a GREAT reflection on your company. Keep Chris FOREVER. I only hope the the is who I get help from next time.	1102
111	5	2016-11-21T00:00:00Z	We love the flexibility of the Recurring orders/subscription app. It's amazing all of the different settings you can control. It's a wonderful addition to offer to our customers, sit back and relax and have our wine club automatically delivered to your door! You guys are always great with any questions, no matter how big or small! Perfect for a newbie like me!	1103
111	5	2016-11-20T00:00:00Z	As a coffee wholesaler/retailer it's been tricky for us to get the online retail side of things kick started. Having a really great app in place to route people who come to us asking for repeating small orders has been super invaluable. Our company has been in flux, re-branding and restructuring and now that we're coming out the other side with some additional staffing in place, I feel excited to hand my online strategist a Shopify site with a lot of really great features including the abilty to sell recurring orders thanks to Bold.	1104
111	5	2016-12-06T00:00:00Z	"I already have customers on it !! 
I haven't even emailed my customers about it yet ! 
Love it so far !

UPDATE *
Bold is absolutely fab, please get it if you have a product that is suitable to subscription !! You won't be sorry and it will pay for itself before BOLD even starts billing you for it. It will help me manage my inventory and plan the inventory management easily.

Do it !!"	1105
111	5	2016-11-18T00:00:00Z	So far it's been amazing! Very easy to set-up! :)	1106
111	5	2016-11-14T00:00:00Z	Bold Apps is instrumental in the continued growth of our business. Men use grooming products on a daily basis and having a way to automatically refill orders makes life all that much easier for our customers, and gives us predictable revenue. The few times we needed support the support staff was very responsive and quickly resolved the issue. Many thanks!	1107
111	5	2016-11-12T00:00:00Z	Great help. Smooth install and transition!	1108
111	5	2016-11-10T00:00:00Z	Always a pleasure using Bold Apps Recurring Orders/Subscriptions for our company!  Bold Apps Support by far the best customer service I have experienced!  Quick, simple, and straightforward answers to help with any question or problem I have encountered.  Especially to Victoria and James: Thank you so much!  Very professional.	1109
111	1	2019-02-02T00:00:00Z	I have been using this app for two years, It was not properly installed but since my subscription list has been built on it, I cannot switch over without losing my list.  It has been my greatest issue in terms of my business. I am a subscription box but they have me under the reoccurring product APP. I need assistance with my new upgrade. I have spoken to their support team but they have not been able to assist me. Why am I paying for an app that doesn't do what I need it to do?  I am sincerely stuck when it comes to BOLD, because it does not do what I need it to, and I get laughed at when I call for support. All I need is an app that gives me a section to offer my clients to sign up for the subscription box and bill them. They need to be able to choose 3 boxes, 6 boxes, or 1 year. Not subscribe and save on the same product.	1110
112	5	2016-11-07T00:00:00Z	Excellent app with great customer service.	1111
112	2	2016-11-06T00:00:00Z	"Lots of issues, some of which were ""fixed"" but I learned that superficial changes were made that did not solve the issue. Had issues with processing payments, there was an error one month because the ""system was down"". Some customers had to sign up 2-3 times, never successfully doing it. Automatically takes the person through PayPal if they have anything other than the membership also in the cart, meaning the person does not sign up correctly and is not registered as a subscriber. The offer of compensation was 3 free months, which I appreciated, but it was such a continuing headache I moved to a different app and have had zero issues."	1112
112	5	2016-11-02T00:00:00Z	Love this app!!!! Just when you join make sure you make it clear for your customers how to cancel there membership, make it easy for them to cancel to avoid them getting upset with you. With that said the app is great!!	1113
112	5	2016-10-31T00:00:00Z	Why do I love Recurring Orders? The personalized attention. I just got off the phone with Victoria, who helped me set up the app and gave me multiple tips and pointers to make sure I get the highest conversions for subscription orders. So great!	1114
112	5	2016-10-31T00:00:00Z	Excellent app.  Easy to use.	1115
112	5	2016-10-27T00:00:00Z	Great app! Helped me promote to my customers to do recurring orders.	1116
112	5	2016-10-27T00:00:00Z	From our experience all the Bold apps are great & work! Support is Awesome! #Schwag420	1117
112	5	2016-10-27T00:00:00Z	Great for my recurring subscription needs. I used a different app previously, and the BOLD app is light years ahead. Happy customer!	1118
112	1	2016-10-29T00:00:00Z	Had previously thought that this would be a fantastic app - how wrong I was! Have had nothing but install issues, server crashes and outages where they cannot explain why the app is not working. Was told this morning it could take a couple of days to fix the app on my site through something that has happened on their side, NOTHING I have done. I launch a subscription box business in a few days so naturally, waiting for them to figure out what could be wrong and MAYBE fix it is not an option. Sorry guys, can't wait around on an unreliable app, going elsewhere.	1119
112	5	2016-10-26T00:00:00Z	Brenden and Victoria had impressive response time.  My install was expedited and their customer service was Super!	1120
113	5	2016-10-25T00:00:00Z	Awesome app and awesome support. Perfect, amazing. Tech help that's all too rare nowadays. I tried three other apps and there's no doubt Bold is by far the best.	1121
113	4	2016-10-25T00:00:00Z	"My company uses Bold Subscription at www.noje.biz - check it out if you'd like to see the functionality in action.  I'd definitely recommend this app to anyone looking to offer a subscription service on their e-commerce site.  Their customer support team has been super responsive and helped resolve a couple small bugs within a day or 2.  This app definitely has more features and flexibility than the other subscription apps out there, so I'm definitely pleased.

This app also makes it super easy to offer customers discounts & other incentives to help boost your subscribers.  I really love the insights it gives into your subscriber base as well, and there are so many options for customer emails you can send out it's almost overwhelming (in a good way)!

There are a few missing features and/or quirks with the app that I would love to see changed in a future update (fingers crossed):

1: If my customer opts to pre-pay for a subscription the app takes them straight to checkout instead of adding the item to the cart and having them keep shopping.  This works for some of the items in my store, and may help some store owners with conversion rates, but most of my items are pretty low margin and I would prefer my customers subscribe to more than 1 thing.  This has lead me to remove the prepaid option from my site.

2: I would REALLY love to be able to set a minimum dollar amount for subscription items in my customer's cart.  With my business, if my customer subscribes to, say, a single chocolate bar, I would likely lose money due to packaging costs.  If I could set a condition that the customer must have at least $25 of product in their cart to subscribe, I'd be very happy.

3: The app has you choose between offering a subscription either on the individual items in your store, or on the full cart at checkout.  When I did the install I thought I would be able to offer both, but unfortunately that isn't the case.  This is kind of limiting in my UI and reduces my customers' ability to sign up for subscriptions.  I'd like to be able to offer subscription both on the product page, AND the cart checkout page to encourage people to subscribe.

Like I said before, this is the best subscription app out there and customer service has been so incredible.  Thanks, Bold!"	1122
113	5	2016-10-25T00:00:00Z	I love this app. Easy to use and set up. Tracks all my recurring payments, handles my billing, gives me accurate and up to date reports. This app helps me to focus more on my business instead of chasing customers for payments.	1123
113	5	2016-10-24T00:00:00Z	Just getting started with Bold and subscription service for our dog customers. The support has been great so far and we've already sold our first couple of subscriptions!	1124
113	5	2016-10-23T00:00:00Z	So far, so good.  I like being able to set the subscriptions and forgetting it! Nice job Bold.  Check our www.operatecrate.com to see it in action.	1125
113	5	2016-10-23T00:00:00Z	This app is amazing! It has increased our revenue and customers absolutely love it!	1126
113	5	2016-10-21T00:00:00Z	The support team were very helpful in making some tweaks to the installation, very impressed!	1127
113	5	2017-03-23T00:00:00Z	Recurring Orders & Subscriptions app has been a staple in our store. From the moment I installed this app, I knew that I made the right decision with Bold Apps. They got the app installed and working perfectly on my site and customer service has been awesome. The dashboard is easy to use. My customers love the ease of account setup and management. Recurring Orders & Subscriptions has been the top app in my store. Thank you Bold Apps!	1128
